"","date","TMIN.Albacete","TMIN.Amsterdam","TMIN.Beijng","TMIN.HongKong","TMIN.London","TMIN.Madrid","TMIN.NewYork","TMIN.Oviedo","TMIN.Paris","TMIN.Seoul","TMIN.Singapore","TMIN.Tokyo","TMIN.Dubai","TMIN.Frankfurt","TMIN.Chicago","TMIN.LosAngeles","TMAX.Albacete","TMAX.Amsterdam","TMAX.Beijng","TMAX.HongKong","TMAX.London","TMAX.Madrid","TMAX.NewYork","TMAX.Oviedo","TMAX.Paris","TMAX.Seoul","TMAX.Singapore","TMAX.Tokyo","TMAX.Dubai","TMAX.Frankfurt","TMAX.Chicago","TMAX.LosAngeles","PRCP.Albacete","PRCP.Amsterdam","PRCP.Beijng","PRCP.HongKong","PRCP.London","PRCP.Madrid","PRCP.NewYork","PRCP.Oviedo","PRCP.Paris","PRCP.Seoul","PRCP.Singapore","PRCP.Tokyo","PRCP.Dubai","PRCP.Frankfurt","PRCP.Chicago","PRCP.LosAngeles"
"3524",1998-08-25,18,NA,19,27,9,23,24,17,11,20,24,25,28,NA,NA,NA,35,NA,33,32,18,35,33,25,23,29,NA,35,39,NA,NA,NA,0,74,0,0,14,0,0,4,1,0,5,NA,0,NA,NA,NA
"3525",1998-08-26,20,NA,19,28,15,23,21,19,11,20,NA,24,NA,NA,NA,NA,36,NA,30,32,18,35,31,22,22,29,NA,32,41,NA,NA,NA,0,127,0,0,4,0,51,1,0,0,71,10,0,NA,NA,NA
"3526",1998-08-27,18,NA,21,NA,8,18,22,18,13,22,24,NA,NA,NA,NA,NA,32,NA,29,31,20,32,29,22,18,28,32,34,43,NA,NA,NA,0,33,0,60,0,81,0,2,0,0,0,56,0,NA,NA,NA
"3527",1998-08-28,16,NA,17,28,7,16,23,14,8,19,NA,24,28,NA,NA,NA,32,NA,30,31,20,29,28,23,20,29,NA,26,44,NA,NA,NA,0,1,0,85,0,0,0,0,0,0,79,919,0,NA,NA,NA
"3528",1998-08-29,16,NA,16,27,9,17,22,12,9,20,24,NA,NA,NA,NA,NA,30,NA,29,33,21,30,31,23,20,30,NA,32,43,NA,NA,NA,0,51,27,5,0,0,0,0,0,0,5,470,0,NA,NA,NA
"3529",1998-08-30,17,NA,15,NA,12,19,22,13,10,20,25,NA,26,NA,NA,NA,32,NA,26,32,21,32,31,21,23,30,NA,25,44,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,51,1720,0,NA,NA,NA
"3530",1998-08-31,17,NA,18,25,11,21,21,14,12,20,25,21,26,NA,NA,NA,32,NA,26,31,23,32,29,21,26,30,NA,30,NA,NA,NA,NA,0,0,195,320,8,0,0,0,0,0,5,119,0,NA,NA,NA
"3531",1998-09-01,16,NA,17,18,15,22,19,16,16,20,NA,NA,NA,NA,NA,NA,34,NA,27,28,24,30,28,23,28,29,NA,29,44,NA,NA,NA,0,29,0,436,5,0,0,0,13,0,340,NA,0,NA,NA,NA
"3532",1998-09-02,20,NA,17,25,13,19,17,17,17,18,23,21,27,NA,NA,NA,32,NA,28,30,22,30,26,25,25,28,33,26,45,NA,NA,NA,0,91,5,10,193,0,175,0,149,0,259,NA,0,NA,NA,NA
"3533",1998-09-03,19,NA,17,26,15,19,16,16,16,18,NA,21,NA,NA,NA,NA,33,NA,27,30,19,29,26,25,22,29,NA,26,NA,NA,NA,NA,0,241,18,0,1,0,0,9,5,0,109,41,0,NA,NA,NA
"3534",1998-09-04,16,NA,18,25,11,18,20,17,11,20,24,21,27,NA,NA,NA,32,NA,30,31,19,26,27,21,19,28,31,26,44,NA,NA,NA,0,47,0,0,133,0,0,58,50,0,71,20,0,NA,NA,NA
"3535",1998-09-05,17,NA,19,25,14,15,17,15,14,19,25,NA,NA,NA,NA,NA,30,NA,30,31,20,27,27,23,22,26,32,28,42,NA,NA,NA,0,64,0,51,124,0,0,0,19,330,0,10,0,NA,NA,NA
"3536",1998-09-06,16,NA,20,24,12,16,19,14,12,18,26,NA,NA,NA,NA,NA,34,NA,32,31,22,31,32,25,22,29,32,26,NA,NA,NA,NA,0,10,0,399,0,0,0,17,13,0,0,0,0,NA,NA,NA
"3537",1998-09-07,15,NA,20,25,15,17,18,15,15,19,25,NA,26,NA,NA,NA,28,NA,31,29,22,25,32,22,23,29,NA,NA,40,NA,NA,NA,0,4,0,15,29,0,526,19,39,40,10,160,NA,NA,NA,NA
"3538",1998-09-08,10,NA,21,26,15,15,14,15,14,23,NA,19,NA,NA,NA,NA,29,NA,28,31,22,28,23,23,21,30,NA,29,41,NA,NA,NA,0,60,4,0,14,0,91,0,42,0,79,NA,0,NA,NA,NA
"3539",1998-09-09,14,NA,22,NA,15,17,12,15,18,21,24,20,NA,NA,NA,NA,34,NA,31,30,20,32,20,25,24,30,31,31,40,NA,NA,NA,0,97,0,0,57,0,0,0,1,0,41,NA,0,NA,NA,NA
"3540",1998-09-10,16,NA,20,24,14,18,13,15,16,22,26,NA,26,NA,NA,NA,33,NA,32,29,19,29,22,22,23,32,33,32,40,NA,NA,NA,0,44,0,211,6,0,0,26,21,0,0,NA,0,NA,NA,NA
"3541",1998-09-11,15,NA,18,NA,11,15,14,15,13,22,26,20,NA,NA,NA,NA,27,NA,32,31,16,25,26,19,18,32,NA,30,40,NA,NA,NA,0,33,0,130,0,0,0,42,115,0,0,NA,0,NA,NA,NA
"3542",1998-09-12,17,NA,19,20,7,15,18,14,10,21,NA,NA,NA,NA,NA,NA,25,NA,27,27,14,25,31,21,17,32,NA,29,41,NA,NA,NA,0,53,0,150,95,0,0,96,57,0,0,NA,0,NA,NA,NA
"3543",1998-09-13,14,NA,21,25,7,17,20,16,8,21,NA,20,26,NA,NA,NA,28,NA,27,28,16,26,27,18,14,30,NA,32,42,NA,NA,NA,0,157,1,340,26,0,0,104,79,0,439,NA,0,NA,NA,NA
"3544",1998-09-14,15,NA,17,25,8,17,19,16,8,23,23,20,26,NA,NA,NA,26,NA,25,29,17,26,26,19,17,29,NA,30,NA,NA,NA,NA,0,425,0,269,4,0,0,42,1,0,3,NA,0,NA,NA,NA
"3545",1998-09-15,9,NA,14,26,9,14,21,15,11,18,26,21,NA,NA,NA,NA,28,NA,26,32,16,27,28,22,17,27,NA,NA,44,NA,NA,NA,0,46,0,0,13,0,0,0,15,0,10,61,0,NA,NA,NA
"3546",1998-09-16,11,NA,10,26,9,15,22,15,13,15,NA,NA,24,NA,NA,NA,31,NA,27,31,16,28,30,23,18,28,NA,34,40,NA,NA,NA,0,124,0,0,0,0,0,0,0,0,300,1880,NA,NA,NA,NA
"3547",1998-09-17,11,NA,17,26,8,17,19,16,12,16,23,18,NA,NA,NA,NA,30,NA,23,31,20,29,25,21,18,28,NA,28,40,NA,NA,NA,0,1,6,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA
"3548",1998-09-18,16,NA,14,NA,10,19,17,14,8,19,NA,20,22,NA,NA,NA,24,NA,31,30,21,27,23,22,21,28,32,24,38,NA,NA,NA,4,43,0,2,1,0,0,0,0,0,0,5,NA,NA,NA,NA
"3549",1998-09-19,15,NA,20,25,15,18,17,13,9,18,NA,21,26,NA,NA,NA,24,NA,25,31,22,25,26,23,23,32,NA,33,41,NA,NA,NA,4,0,0,0,0,0,0,0,0,0,551,NA,0,NA,NA,NA
"3550",1998-09-20,14,NA,16,NA,12,17,18,15,11,22,23,22,NA,NA,NA,NA,24,NA,22,32,21,26,27,24,22,33,NA,32,44,NA,NA,NA,0,0,13,0,0,0,0,0,1,190,71,NA,0,NA,NA,NA
"3551",1998-09-21,13,NA,11,23,12,17,21,15,11,18,24,23,21,NA,NA,NA,22,NA,29,31,18,24,29,22,22,25,NA,28,42,NA,NA,NA,15,0,0,0,0,168,38,0,0,830,0,175,0,NA,NA,NA
"3552",1998-09-22,12,NA,14,25,13,14,17,16,10,16,26,NA,23,NA,NA,NA,22,NA,28,31,20,19,24,20,22,27,32,32,40,NA,NA,NA,78,0,0,0,0,33,18,0,0,0,0,79,0,NA,NA,NA
"3553",1998-09-23,14,NA,16,26,11,13,11,15,10,16,27,NA,NA,NA,NA,NA,20,NA,24,30,21,20,19,20,24,24,33,29,40,NA,NA,NA,107,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA
"3554",1998-09-24,13,NA,16,25,13,14,9,13,12,17,NA,20,NA,NA,NA,NA,24,NA,27,31,22,19,20,21,24,26,NA,NA,42,NA,NA,NA,44,1,0,0,0,121,0,32,0,50,10,259,0,NA,NA,NA
"3555",1998-09-25,14,NA,16,25,12,13,16,14,13,16,24,22,24,NA,NA,NA,23,NA,29,30,22,18,22,22,24,26,NA,32,41,NA,NA,NA,3,0,0,0,1,36,13,20,9,0,361,NA,0,NA,NA,NA
"3556",1998-09-26,13,NA,15,25,13,10,17,14,14,19,NA,NA,21,NA,NA,NA,21,NA,30,31,19,17,26,21,17,27,33,22,40,NA,NA,NA,43,19,0,0,133,41,0,18,65,0,109,340,0,NA,NA,NA
"3557",1998-09-27,12,NA,14,NA,14,10,21,16,12,19,23,NA,NA,NA,NA,NA,22,NA,27,32,18,20,32,22,15,26,NA,20,38,NA,NA,NA,1,0,0,0,194,141,10,0,102,0,130,221,0,NA,NA,NA
"3558",1998-09-28,14,NA,17,24,14,13,15,14,12,18,24,17,24,NA,NA,NA,20,NA,26,31,17,17,24,20,20,26,32,24,42,NA,NA,NA,117,6,0,0,6,60,0,2,25,0,30,61,0,NA,NA,NA
"3559",1998-09-29,14,NA,14,23,12,14,12,15,14,16,NA,19,25,NA,NA,NA,22,NA,26,29,17,21,22,21,18,21,32,NA,40,NA,NA,NA,0,0,0,0,51,26,0,44,48,70,201,NA,0,NA,NA,NA
"3560",1998-09-30,12,NA,18,23,13,12,16,14,14,17,23,19,26,NA,NA,NA,18,NA,30,30,17,19,23,20,20,18,NA,24,42,NA,NA,NA,0,36,0,0,100,0,3,46,7,380,41,0,0,NA,NA,NA
"3561",1998-10-01,9,NA,18,24,12,10,12,14,10,17,25,20,NA,NA,NA,NA,18,NA,29,31,15,17,23,20,17,26,32,22,43,NA,NA,NA,0,0,0,0,81,0,246,151,17,30,30,429,0,NA,NA,NA
"3562",1998-10-02,7,NA,11,24,11,11,9,13,11,16,NA,NA,NA,NA,NA,NA,19,NA,24,30,12,19,19,19,16,27,32,33,42,NA,NA,NA,0,0,0,0,1,0,0,38,2,0,0,NA,0,NA,NA,NA
"3563",1998-10-03,5,NA,12,24,6,10,10,11,6,13,25,NA,24,NA,NA,NA,21,NA,27,30,11,20,16,19,12,25,NA,28,40,NA,NA,NA,3,14,0,0,2,28,30,6,0,0,3,NA,0,NA,NA,NA
"3564",1998-10-04,10,NA,14,24,8,12,9,13,8,13,22,16,25,NA,NA,NA,20,NA,26,27,12,16,14,19,12,26,NA,29,39,NA,NA,NA,48,0,0,20,8,6,5,103,9,0,351,NA,0,NA,NA,NA
"3565",1998-10-05,8,NA,15,23,8,9,13,11,8,15,22,18,NA,NA,NA,NA,14,NA,22,26,11,13,20,16,13,25,32,20,40,NA,NA,NA,34,17,0,10,33,94,0,230,0,0,20,0,0,NA,NA,NA
"3566",1998-10-06,6,NA,15,25,9,9,9,11,6,16,26,NA,25,NA,NA,NA,16,NA,22,31,12,16,14,15,12,25,NA,20,NA,NA,NA,NA,0,38,1,176,54,0,0,176,0,0,0,5,0,NA,NA,NA
"3567",1998-10-07,5,NA,17,25,9,8,10,11,7,16,NA,17,NA,NA,NA,NA,17,NA,24,30,12,17,17,17,12,26,NA,22,38,NA,NA,NA,0,151,74,0,14,0,0,106,17,0,41,25,0,NA,NA,NA
"3568",1998-10-08,5,NA,17,24,9,9,16,12,10,14,NA,NA,24,NA,NA,NA,18,NA,23,30,12,15,21,17,12,26,NA,30,41,NA,NA,NA,0,54,0,0,1,9,201,6,95,0,180,119,0,NA,NA,NA
"3569",1998-10-09,3,NA,17,NA,9,7,14,12,8,16,22,NA,24,NA,NA,NA,14,NA,20,26,15,13,18,16,12,24,31,27,40,NA,NA,NA,3,99,0,60,21,10,53,14,25,0,3,NA,0,NA,NA,NA
"3570",1998-10-10,3,NA,15,20,9,6,14,12,10,18,26,NA,24,NA,NA,NA,18,NA,22,25,16,17,17,17,16,25,33,26,40,NA,NA,NA,0,48,0,480,22,0,28,33,17,0,0,NA,0,NA,NA,NA
"3571",1998-10-11,9,NA,16,25,9,10,14,12,9,18,27,NA,24,NA,NA,NA,20,NA,21,27,16,19,22,20,15,27,33,24,NA,NA,NA,NA,0,78,122,0,1,0,0,2,69,0,0,NA,0,NA,NA,NA
"3572",1998-10-12,7,NA,16,25,8,10,13,15,11,18,NA,12,NA,NA,NA,NA,25,NA,23,30,16,22,18,18,16,23,33,22,41,NA,NA,NA,0,29,8,0,3,0,0,24,3,60,0,NA,0,NA,NA,NA
"3573",1998-10-13,6,NA,13,25,8,12,13,13,9,17,25,NA,22,NA,NA,NA,24,NA,20,31,17,22,16,21,15,25,33,21,40,NA,NA,NA,0,31,79,0,25,0,15,0,7,10,0,NA,0,NA,NA,NA
"3574",1998-10-14,10,NA,10,NA,10,11,12,13,12,15,NA,14,NA,NA,NA,NA,23,NA,20,32,16,22,19,19,19,20,NA,NA,38,NA,NA,NA,0,11,5,0,10,0,84,0,20,110,290,130,0,NA,NA,NA
"3575",1998-10-15,7,NA,8,23,6,12,10,12,13,15,24,18,NA,NA,NA,NA,24,NA,23,30,16,22,17,18,15,21,32,24,38,NA,NA,NA,0,0,0,0,0,0,0,0,14,0,0,0,0,NA,NA,NA
"3576",1998-10-16,9,NA,8,23,5,12,9,14,12,13,23,NA,21,NA,NA,NA,25,NA,22,31,15,21,18,20,18,21,28,23,38,NA,NA,NA,0,2,0,0,182,0,0,2,0,0,239,51,0,NA,NA,NA
"3577",1998-10-17,8,NA,12,NA,9,11,10,13,12,11,NA,NA,NA,NA,NA,NA,26,NA,18,29,11,22,18,18,17,21,33,NA,NA,NA,NA,NA,0,114,0,0,56,0,0,48,36,0,51,330,NA,NA,NA,NA
"3578",1998-10-18,8,NA,4,22,2,11,13,11,7,13,24,15,21,NA,NA,NA,23,NA,18,28,12,18,23,16,15,19,34,30,37,NA,NA,NA,0,0,0,0,1,0,0,187,0,0,51,221,0,NA,NA,NA
"3579",1998-10-19,7,NA,5,23,3,7,13,10,6,8,26,NA,21,NA,NA,NA,17,NA,21,28,14,16,23,16,15,17,33,25,35,NA,NA,NA,0,26,0,0,0,0,0,8,0,0,0,NA,0,NA,NA,NA
"3580",1998-10-20,2,NA,5,NA,3,6,11,8,6,5,NA,NA,21,NA,NA,NA,18,NA,20,27,16,16,19,18,15,18,NA,21,35,NA,NA,NA,0,8,0,0,53,0,0,0,0,0,79,NA,0,NA,NA,NA
"3581",1998-10-21,1,NA,8,21,9,6,8,8,8,7,NA,NA,22,NA,NA,NA,22,NA,17,27,18,18,14,22,17,20,NA,15,36,NA,NA,NA,0,26,0,2,16,0,0,0,3,0,71,300,0,NA,NA,NA
"3582",1998-10-22,7,NA,12,22,14,7,6,13,12,10,24,13,21,NA,NA,NA,22,NA,20,28,17,18,12,23,19,20,NA,21,36,NA,NA,NA,0,20,0,2,96,0,0,0,3,0,51,NA,0,NA,NA,NA
"3583",1998-10-23,3,NA,6,22,13,7,6,12,15,12,24,12,22,NA,NA,NA,23,NA,19,29,16,20,17,25,16,23,33,18,35,NA,NA,NA,0,56,0,0,68,0,0,0,45,0,20,30,0,NA,NA,NA
"3584",1998-10-24,5,NA,6,22,6,10,11,15,9,11,NA,NA,21,NA,NA,NA,24,NA,14,29,13,21,22,25,16,22,32,NA,NA,NA,NA,NA,0,279,29,0,175,0,0,72,273,0,180,15,0,NA,NA,NA
"3585",1998-10-25,12,NA,10,NA,7,13,13,14,9,9,23,11,20,NA,NA,NA,24,NA,11,25,13,21,22,24,15,19,32,23,36,NA,NA,NA,0,20,300,150,6,0,0,48,32,0,20,NA,0,NA,NA,NA
"3586",1998-10-26,6,NA,8,22,5,11,12,10,6,11,24,11,NA,NA,NA,NA,21,NA,14,24,14,19,16,19,13,22,NA,22,34,NA,NA,NA,0,90,0,100,50,0,0,16,23,0,99,NA,0,NA,NA,NA
"3587",1998-10-27,1,NA,3,21,6,8,10,8,7,11,24,NA,18,NA,NA,NA,22,NA,15,27,12,17,15,18,16,18,NA,16,34,NA,NA,NA,0,304,0,0,65,0,0,0,5,10,180,NA,0,NA,NA,NA
"3588",1998-10-28,3,NA,3,21,10,8,10,9,13,9,24,10,20,NA,NA,NA,23,NA,17,27,11,20,17,22,18,17,NA,26,35,NA,NA,NA,0,19,0,0,23,0,38,11,197,0,41,NA,0,NA,NA,NA
"3589",1998-10-29,3,NA,5,21,7,8,8,11,9,10,NA,NA,NA,NA,NA,NA,25,NA,15,28,11,20,13,17,14,19,NA,20,34,NA,NA,NA,0,104,0,0,0,0,0,24,3,0,130,NA,0,NA,NA,NA
"3590",1998-10-30,6,NA,4,22,6,10,7,8,8,13,24,13,20,NA,NA,NA,23,NA,18,29,10,19,14,16,11,19,31,22,34,NA,NA,NA,0,42,0,0,27,0,0,0,147,0,0,NA,NA,NA,NA,NA
"3591",1998-10-31,4,NA,6,22,6,8,6,10,7,8,25,14,NA,NA,NA,NA,25,NA,16,27,9,20,14,17,14,20,33,26,35,NA,NA,NA,0,113,0,0,190,0,0,0,139,0,0,NA,0,NA,NA,NA
"3592",1998-11-01,9,NA,0,23,3,8,6,16,9,2,NA,NA,19,NA,NA,NA,20,NA,12,28,10,19,13,20,12,14,NA,22,NA,NA,NA,NA,0,38,0,0,56,0,0,0,0,0,569,NA,NA,NA,NA,NA
"3593",1998-11-02,8,NA,5,NA,4,12,6,13,3,8,24,NA,NA,NA,NA,NA,19,NA,19,25,9,19,13,20,12,15,32,16,33,NA,NA,NA,0,130,0,10,126,0,0,115,35,130,0,NA,NA,NA,NA,NA
"3594",1998-11-03,12,NA,3,20,6,12,3,10,9,8,25,12,19,NA,NA,NA,18,NA,15,26,8,16,11,15,13,18,NA,24,33,NA,NA,NA,0,135,0,0,45,151,0,40,0,0,0,NA,0,NA,NA,NA
"3595",1998-11-04,11,NA,5,21,1,9,3,8,5,8,NA,NA,18,NA,NA,NA,18,NA,16,28,9,12,9,13,11,18,NA,21,NA,NA,NA,NA,41,69,0,0,7,51,0,40,4,0,79,NA,0,NA,NA,NA
"3596",1998-11-05,7,NA,2,21,0,6,2,6,1,4,24,NA,19,NA,NA,NA,11,NA,12,28,11,13,10,15,11,18,NA,19,32,NA,NA,NA,26,42,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"3597",1998-11-06,8,NA,5,20,6,6,2,4,6,10,NA,9,21,NA,NA,NA,13,NA,16,27,13,14,8,16,13,20,NA,14,33,NA,NA,NA,10,1,0,0,4,0,0,0,22,0,20,NA,NA,NA,NA,NA
"3598",1998-11-07,8,NA,2,20,5,9,3,4,3,9,24,NA,NA,NA,NA,NA,14,NA,15,27,15,14,11,20,8,17,NA,14,33,NA,NA,NA,0,0,0,0,86,0,0,0,0,0,79,NA,0,NA,NA,NA
"3599",1998-11-08,7,NA,3,NA,8,10,6,12,4,8,25,7,NA,NA,NA,NA,17,NA,20,26,15,17,9,23,13,18,33,22,33,NA,NA,NA,0,207,0,0,70,0,0,0,1,0,5,NA,0,NA,NA,NA
"3600",1998-11-09,5,NA,4,19,10,8,7,13,11,5,25,10,21,NA,NA,NA,20,NA,16,27,10,17,12,23,15,15,32,22,NA,NA,NA,NA,0,2,0,0,27,0,0,28,7,0,0,NA,0,NA,NA,NA
"3601",1998-11-10,5,NA,2,20,7,9,4,12,9,2,NA,NA,NA,NA,NA,NA,21,NA,14,26,11,20,14,18,14,11,NA,18,32,NA,NA,NA,0,83,0,0,1,0,10,14,0,0,10,NA,0,NA,NA,NA
"3602",1998-11-11,7,NA,5,20,1,10,9,9,3,7,25,8,19,NA,NA,NA,19,NA,16,26,10,18,17,17,11,16,NA,18,34,NA,NA,NA,0,1,0,0,62,0,76,31,0,0,0,NA,0,NA,NA,NA
"3603",1998-11-12,9,NA,2,19,5,10,6,9,3,4,NA,NA,NA,NA,NA,NA,20,NA,13,26,9,18,13,16,10,16,NA,17,34,NA,NA,NA,0,38,0,0,12,0,0,21,10,0,20,NA,0,NA,NA,NA
"3604",1998-11-13,7,NA,1,19,6,7,6,9,5,11,24,4,19,NA,NA,NA,18,NA,17,27,8,16,13,21,8,18,NA,14,NA,NA,NA,NA,0,40,0,0,76,0,0,36,26,0,0,NA,0,NA,NA,NA
"3605",1998-11-14,6,NA,2,20,1,8,7,11,6,14,NA,5,NA,NA,NA,NA,18,NA,12,27,8,15,14,14,9,20,33,24,32,NA,NA,NA,0,21,0,0,51,0,0,54,35,0,10,NA,0,NA,NA,NA
"3606",1998-11-15,2,NA,1,22,1,7,8,7,5,13,23,6,NA,NA,NA,NA,17,NA,16,27,5,13,16,14,10,19,NA,21,NA,NA,NA,NA,0,16,0,0,26,0,0,3,0,0,30,NA,NA,NA,NA,NA
"3607",1998-11-16,6,NA,3,NA,1,6,6,4,4,9,24,6,15,NA,NA,NA,17,NA,10,29,6,13,12,15,8,17,NA,22,32,NA,NA,NA,0,1,0,0,1,0,0,0,0,30,0,NA,0,NA,NA,NA
"3608",1998-11-17,7,NA,-3,NA,-1,4,7,4,0,-2,25,NA,NA,NA,NA,NA,17,NA,5,29,7,14,11,14,7,9,33,20,NA,NA,NA,NA,0,8,0,0,1,0,18,76,0,0,0,NA,0,NA,NA,NA
"3609",1998-11-18,2,NA,-8,NA,-1,6,4,6,-2,-5,25,NA,20,NA,NA,NA,16,NA,1,25,7,13,9,13,5,1,NA,17,32,NA,NA,NA,0,14,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
"3610",1998-11-19,-3,NA,-6,19,1,1,3,4,-2,-6,NA,NA,NA,NA,NA,NA,12,NA,3,25,6,11,12,13,5,5,34,14,33,NA,NA,NA,0,0,0,0,1,0,0,16,0,50,3,NA,0,NA,NA,NA
"3611",1998-11-20,-4,NA,-5,19,-1,2,9,8,-3,-5,24,0,16,NA,NA,NA,13,NA,5,25,6,13,16,14,3,3,NA,13,32,NA,NA,NA,0,0,0,0,0,0,25,0,0,0,0,NA,0,NA,NA,NA
"3612",1998-11-21,-6,NA,-6,NA,0,0,4,2,-5,-3,NA,2,16,NA,NA,NA,12,NA,1,25,5,11,10,12,3,4,33,NA,NA,NA,NA,NA,0,0,100,0,0,0,0,0,0,30,150,NA,0,NA,NA,NA
"3613",1998-11-22,-7,NA,-10,18,0,0,3,1,-6,-1,23,NA,15,NA,NA,NA,13,NA,-1,25,5,10,9,14,0,6,32,11,34,NA,NA,NA,0,0,4,0,0,0,0,224,0,0,0,NA,0,NA,NA,NA
"3614",1998-11-23,-4,NA,-3,18,-1,3,4,7,-7,0,NA,NA,NA,NA,NA,NA,12,NA,0,25,6,8,14,13,1,4,NA,13,31,NA,NA,NA,0,0,8,0,0,0,0,20,0,20,89,NA,0,NA,NA,NA
"3615",1998-11-24,-6,NA,-8,19,0,0,7,7,-7,-1,24,3,NA,NA,NA,NA,11,NA,2,26,5,10,14,15,2,6,32,14,31,NA,NA,NA,0,1,0,0,89,0,0,0,9,0,0,NA,0,NA,NA,NA
"3616",1998-11-25,-1,NA,-4,NA,4,0,4,10,1,-3,26,NA,15,NA,NA,NA,14,NA,0,23,10,11,10,16,4,7,33,14,32,NA,NA,NA,0,2,0,0,10,0,0,158,20,0,0,NA,NA,NA,NA,NA
"3617",1998-11-26,1,NA,-6,17,2,3,7,9,2,0,NA,NA,NA,NA,NA,NA,12,NA,3,21,10,12,12,14,9,11,34,14,31,NA,NA,NA,0,62,0,30,2,0,246,3,35,0,0,NA,0,NA,NA,NA
"3618",1998-11-27,-2,NA,-5,18,5,4,5,10,6,4,26,3,16,NA,NA,NA,14,NA,10,23,11,13,9,15,10,10,NA,12,30,NA,NA,NA,0,5,0,71,6,0,0,0,0,30,0,NA,0,NA,NA,NA
"3619",1998-11-28,3,NA,-3,18,6,2,4,10,3,0,26,NA,14,NA,NA,NA,16,NA,3,21,10,15,17,15,8,8,33,18,31,NA,NA,NA,0,69,0,170,36,0,0,86,127,0,0,NA,0,NA,NA,NA
"3620",1998-11-29,2,NA,-2,20,2,5,9,8,6,0,NA,2,15,NA,NA,NA,11,NA,5,23,7,10,16,12,9,11,NA,12,32,NA,NA,NA,0,34,0,0,6,0,0,52,3,0,0,NA,NA,NA,NA,NA
"3621",1998-11-30,-2,NA,-1,21,2,4,10,6,2,3,25,3,14,NA,NA,NA,10,NA,3,26,5,10,16,12,4,13,NA,12,32,NA,NA,NA,0,0,1,0,0,0,0,84,9,0,10,NA,NA,NA,NA,NA
"3622",1998-12-01,-7,NA,-5,NA,2,1,9,4,1,1,NA,5,NA,NA,NA,NA,6,NA,0,25,3,6,16,9,3,7,32,21,NA,NA,NA,NA,0,0,0,20,0,0,0,49,0,0,330,NA,0,NA,NA,NA
"3623",1998-12-02,1,NA,-8,NA,2,3,7,4,-1,-3,23,NA,NA,NA,NA,NA,5,NA,-2,27,3,8,18,10,0,5,31,10,29,NA,NA,NA,120,0,0,0,0,0,0,38,0,0,10,10,0,NA,NA,NA
"3624",1998-12-03,0,NA,-8,NA,1,4,12,6,-1,-4,NA,NA,15,NA,NA,NA,2,NA,-1,22,4,11,21,8,1,4,NA,5,NA,NA,NA,NA,191,17,0,5,4,0,0,32,0,0,5,25,NA,NA,NA,NA
"3625",1998-12-04,-1,NA,-5,13,-1,2,15,6,-1,-6,24,0,NA,NA,NA,NA,6,NA,2,19,3,9,23,7,3,4,NA,9,30,NA,NA,NA,0,26,0,0,0,0,0,14,4,0,89,NA,NA,NA,NA,NA
"3626",1998-12-05,-1,NA,-7,14,-2,-1,11,7,0,-2,24,6,16,NA,NA,NA,8,NA,1,22,4,10,17,11,5,5,32,NA,29,NA,NA,NA,0,31,0,0,4,0,3,3,10,0,0,180,0,NA,NA,NA
"3627",1998-12-06,-4,NA,-6,15,-3,0,10,5,0,-3,25,7,NA,NA,NA,NA,8,NA,-3,20,6,8,19,13,5,7,32,15,29,NA,NA,NA,0,27,6,0,0,0,0,2,0,0,0,NA,0,NA,NA,NA
"3628",1998-12-07,-5,NA,-7,NA,-2,-1,10,3,-1,0,NA,6,NA,NA,NA,NA,9,NA,2,20,8,9,24,12,3,8,NA,NA,NA,NA,NA,NA,0,1,0,0,2,0,3,0,3,10,41,71,0,NA,NA,NA
"3629",1998-12-08,-5,NA,-8,13,2,-2,7,2,2,-4,NA,NA,13,NA,NA,NA,10,NA,4,21,10,10,10,12,4,0,NA,13,31,NA,NA,NA,0,58,0,0,20,0,43,38,21,0,99,NA,NA,NA,NA,NA
"3630",1998-12-09,-4,NA,-7,13,9,-1,4,6,3,-5,23,NA,NA,NA,NA,NA,12,NA,3,19,11,9,9,14,7,2,NA,15,30,NA,NA,NA,0,52,0,0,0,0,0,48,11,0,0,NA,0,NA,NA,NA
"3631",1998-12-10,-3,NA,-9,13,6,1,4,10,6,-7,25,1,10,NA,NA,NA,13,NA,8,20,11,10,9,17,10,5,33,11,32,NA,NA,NA,0,8,0,0,42,10,0,75,51,10,30,NA,0,NA,NA,NA
"3632",1998-12-11,3,NA,-5,13,4,6,3,9,7,-4,26,2,NA,NA,NA,NA,12,NA,4,19,13,12,8,18,11,4,NA,12,29,NA,NA,NA,0,28,0,0,11,1,0,10,29,0,20,NA,0,NA,NA,NA
"3633",1998-12-12,5,NA,-7,12,6,7,3,10,8,-6,NA,NA,14,NA,NA,NA,15,NA,6,19,13,11,8,20,15,5,NA,10,NA,NA,NA,NA,0,157,0,0,34,0,0,0,14,0,269,NA,0,NA,NA,NA
