"","date","TMIN.Albacete","TMIN.Amsterdam","TMIN.Beijng","TMIN.HongKong","TMIN.London","TMIN.LosAngeles","TMIN.Madrid","TMIN.Oviedo","TMIN.Paris","TMIN.Seoul","TMIN.Singapore","TMIN.Tokyo","TMIN.Dubai","TMIN.NewYork","TMIN.Frankfurt","TMIN.Chicago","TMAX.Albacete","TMAX.Amsterdam","TMAX.Beijng","TMAX.HongKong","TMAX.London","TMAX.LosAngeles","TMAX.Madrid","TMAX.Oviedo","TMAX.Paris","TMAX.Seoul","TMAX.Singapore","TMAX.Tokyo","TMAX.Dubai","TMAX.NewYork","TMAX.Frankfurt","TMAX.Chicago","PRCP.Albacete","PRCP.Amsterdam","PRCP.Beijng","PRCP.HongKong","PRCP.London","PRCP.LosAngeles","PRCP.Madrid","PRCP.Oviedo","PRCP.Paris","PRCP.Seoul","PRCP.Singapore","PRCP.Tokyo","PRCP.Dubai","PRCP.NewYork","PRCP.Frankfurt","PRCP.Chicago"
"2816",1996-09-16,12,6,18,25,8,17,14,11,8,19,25,18,NA,NA,NA,NA,25,18,26,30,20,25,25,22,21,28,NA,27,38,NA,NA,NA,0,0,0,0,0,0,0,42,0,10,0,NA,NA,NA,NA,NA
"2817",1996-09-17,14,6,18,26,9,14,13,15,8,16,26,NA,23,NA,NA,NA,20,16,26,30,17,25,20,21,20,27,29,26,39,NA,NA,NA,0,0,0,0,0,0,11,6,0,0,0,NA,NA,NA,NA,NA
"2818",1996-09-18,11,9,17,26,9,16,12,14,6,16,24,NA,26,NA,NA,NA,20,15,25,30,15,27,22,22,18,27,NA,28,NA,NA,NA,NA,10,0,69,71,0,0,0,141,33,0,559,NA,NA,NA,NA,NA
"2819",1996-09-19,10,8,15,26,9,15,12,15,9,18,24,17,28,NA,NA,NA,20,13,24,30,14,26,21,18,16,25,31,28,39,NA,NA,NA,0,0,0,211,36,0,32,153,247,40,0,NA,NA,NA,NA,NA
"2820",1996-09-20,11,7,10,25,11,16,13,14,10,15,26,NA,28,NA,NA,NA,20,15,26,29,15,28,19,21,15,26,33,25,37,NA,NA,NA,2,0,0,490,0,0,69,228,1,0,0,NA,NA,NA,NA,NA
"2821",1996-09-21,12,7,13,NA,10,18,13,13,8,11,27,NA,27,NA,NA,NA,19,14,26,27,16,27,20,17,17,26,33,23,38,NA,NA,NA,38,0,0,660,9,0,0,118,0,0,0,61,NA,NA,NA,NA
"2822",1996-09-22,10,9,14,24,10,17,10,13,10,13,NA,NA,23,NA,NA,NA,18,11,32,29,15,27,20,18,12,26,31,NA,38,NA,NA,NA,0,14,0,140,0,0,0,6,0,0,30,1740,NA,NA,NA,NA
"2823",1996-09-23,8,8,14,24,10,17,10,13,10,17,24,NA,26,NA,NA,NA,21,12,31,28,16,25,20,19,15,26,NA,29,38,NA,NA,NA,0,48,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA
"2824",1996-09-24,12,5,17,24,4,17,11,14,10,19,26,NA,26,NA,NA,NA,23,15,25,27,19,26,22,19,18,26,32,25,38,NA,NA,NA,0,0,0,30,1,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2825",1996-09-25,11,5,17,24,12,17,13,13,10,19,NA,14,23,NA,NA,NA,22,18,27,28,18,24,22,19,18,26,32,24,39,NA,NA,NA,0,0,0,140,0,0,0,16,1,0,20,NA,NA,NA,NA,NA
"2826",1996-09-26,8,7,18,25,9,17,11,12,9,18,24,NA,26,NA,NA,NA,22,18,25,30,18,23,24,22,20,26,32,23,37,NA,NA,NA,0,16,0,0,4,0,0,1,11,0,41,0,NA,NA,NA,NA
"2827",1996-09-27,9,12,16,23,10,17,13,15,13,15,24,NA,NA,NA,NA,NA,26,17,26,30,20,24,27,19,20,28,NA,25,37,NA,NA,NA,0,28,0,89,16,0,0,6,24,0,20,NA,NA,NA,NA,NA
"2828",1996-09-28,11,10,14,23,10,15,17,14,9,16,24,11,24,NA,NA,NA,28,17,25,30,19,24,29,20,19,22,32,24,NA,NA,NA,NA,0,0,0,0,14,0,0,0,0,0,5,NA,NA,NA,NA,NA
"2829",1996-09-29,13,12,16,23,13,15,17,12,10,15,26,12,NA,NA,NA,NA,29,18,25,30,16,28,30,19,23,28,32,23,43,NA,NA,NA,0,58,0,0,20,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2830",1996-09-30,11,10,15,24,10,16,17,13,14,14,NA,NA,24,NA,NA,NA,28,18,20,30,15,28,29,20,21,29,30,NA,43,NA,NA,NA,0,84,47,0,54,0,0,242,88,0,160,269,NA,NA,NA,NA
"2831",1996-10-01,12,7,10,24,8,18,12,12,10,15,24,NA,24,NA,NA,NA,19,14,16,29,17,25,21,17,13,25,NA,NA,36,NA,NA,NA,0,39,51,5,5,0,0,98,71,0,0,89,NA,NA,NA,NA
"2832",1996-10-02,5,5,9,24,5,16,8,12,8,14,NA,14,NA,NA,NA,NA,19,16,16,29,17,23,19,19,16,19,27,NA,42,NA,NA,NA,0,1,48,20,0,0,0,12,20,60,170,NA,NA,NA,NA,NA
"2833",1996-10-03,4,6,9,25,9,14,9,9,6,14,23,17,NA,NA,NA,NA,20,17,23,30,16,24,21,18,19,21,30,24,40,NA,NA,NA,0,0,0,0,7,0,0,0,0,90,0,10,NA,NA,NA,NA
"2834",1996-10-04,7,9,10,25,7,14,10,11,11,13,24,NA,NA,NA,NA,NA,22,15,23,30,15,26,24,18,17,24,32,24,40,NA,NA,NA,0,6,0,0,34,0,0,73,3,0,0,NA,NA,NA,NA,NA
"2835",1996-10-05,5,7,8,25,6,15,11,12,9,14,25,16,19,NA,NA,NA,21,14,18,30,14,28,19,17,15,24,32,26,37,NA,NA,NA,0,29,194,119,4,0,0,53,8,0,0,NA,NA,NA,NA,NA
"2836",1996-10-06,5,5,5,25,6,16,8,11,7,13,NA,NA,22,NA,NA,NA,15,15,17,30,16,27,15,16,15,19,29,22,37,NA,NA,NA,0,0,0,140,4,0,0,16,0,400,20,NA,NA,NA,NA,NA
"2837",1996-10-07,1,6,4,26,10,16,5,11,5,10,25,NA,NA,NA,NA,NA,18,15,19,31,16,28,17,15,17,18,NA,26,37,NA,NA,NA,0,0,0,0,0,0,0,48,0,0,0,NA,NA,NA,NA,NA
"2838",1996-10-08,3,6,8,NA,12,15,6,13,6,8,24,NA,21,NA,NA,NA,20,17,23,29,16,30,20,17,18,19,31,16,NA,NA,NA,NA,0,0,0,10,24,0,0,6,0,0,5,191,NA,NA,NA,NA
"2839",1996-10-09,4,11,7,22,9,15,8,13,12,10,24,NA,25,NA,NA,NA,18,15,22,26,15,27,20,17,15,19,NA,20,37,NA,NA,NA,0,0,0,0,47,0,0,4,13,0,89,NA,NA,NA,NA,NA
"2840",1996-10-10,4,6,9,22,7,14,10,13,11,10,24,13,NA,NA,NA,NA,20,14,20,28,15,26,20,18,14,21,31,22,36,NA,NA,NA,0,17,0,0,0,0,0,0,0,0,30,NA,NA,NA,NA,NA
"2841",1996-10-11,6,7,11,22,4,12,10,10,12,11,NA,16,20,NA,NA,NA,20,14,22,28,16,27,21,19,15,22,31,21,38,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,310,0,NA,NA,NA,NA
"2842",1996-10-12,10,7,11,22,9,13,10,9,9,14,24,NA,20,NA,NA,NA,19,12,22,29,18,25,21,18,17,24,31,20,38,NA,NA,NA,0,0,0,0,2,0,0,0,1,0,30,NA,NA,NA,NA,NA
"2843",1996-10-13,10,7,14,22,11,12,10,14,8,12,24,14,20,NA,NA,NA,17,17,22,29,19,26,15,21,22,22,33,24,36,NA,NA,NA,24,0,0,0,0,0,113,25,2,0,0,NA,NA,NA,NA,NA
"2844",1996-10-14,10,11,8,24,10,12,10,12,11,12,25,NA,NA,NA,NA,NA,15,20,20,28,17,25,18,18,17,22,32,19,38,NA,NA,NA,4,0,0,0,25,0,0,52,46,0,61,NA,NA,NA,NA,NA
"2845",1996-10-15,8,10,9,NA,10,13,9,12,13,9,25,NA,20,NA,NA,NA,15,16,19,29,15,24,18,18,17,18,32,24,39,NA,NA,NA,0,16,0,20,16,0,0,12,16,0,0,NA,NA,NA,NA,NA
"2846",1996-10-16,6,5,10,24,6,15,10,10,6,6,NA,NA,21,NA,NA,NA,15,14,14,28,15,24,19,17,16,16,31,21,35,NA,NA,NA,0,0,0,41,0,0,0,0,52,0,279,NA,NA,NA,NA,NA
"2847",1996-10-17,6,4,11,24,4,13,10,9,7,8,23,8,22,NA,NA,NA,16,14,16,29,15,24,14,17,12,16,29,21,35,NA,NA,NA,0,1,6,0,44,0,3,10,35,0,361,NA,NA,NA,NA,NA
"2848",1996-10-18,12,3,8,23,6,12,13,13,5,10,24,10,NA,NA,NA,NA,21,14,20,30,16,23,19,20,14,19,32,24,35,NA,NA,NA,0,5,0,0,38,0,0,4,9,0,0,NA,NA,NA,NA,NA
"2849",1996-10-19,9,9,8,24,8,14,13,11,11,9,NA,12,20,NA,NA,NA,21,15,15,28,16,24,22,19,17,20,33,23,34,NA,NA,NA,0,4,0,0,2,0,0,0,0,0,130,NA,NA,NA,NA,NA
"2850",1996-10-20,9,11,10,NA,13,11,12,12,10,9,NA,NA,NA,NA,NA,NA,23,16,13,24,16,23,23,23,16,20,NA,21,36,NA,NA,NA,0,115,2,150,38,0,0,0,2,0,109,NA,NA,NA,NA,NA
"2851",1996-10-21,7,8,9,21,10,10,12,14,14,10,23,6,NA,NA,NA,NA,24,15,18,27,16,25,24,21,19,21,NA,19,35,NA,NA,NA,0,39,2,51,0,0,0,0,0,0,3,NA,NA,NA,NA,NA
"2852",1996-10-22,7,5,11,23,9,8,12,12,7,11,23,8,15,NA,NA,NA,25,15,17,28,18,25,24,23,18,21,29,20,35,NA,NA,NA,0,0,1,0,3,0,0,0,0,0,300,NA,NA,NA,NA,NA
"2853",1996-10-23,7,6,12,NA,8,9,11,12,7,12,23,9,12,NA,NA,NA,26,14,21,29,19,25,24,24,19,22,33,20,35,NA,NA,NA,0,0,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2854",1996-10-24,5,6,9,23,9,10,11,15,7,14,NA,10,14,NA,NA,NA,24,14,19,30,18,25,23,24,18,17,32,20,33,NA,NA,NA,0,0,0,0,2,0,0,40,0,220,330,NA,NA,NA,NA,NA
"2855",1996-10-25,8,7,8,NA,11,14,14,13,10,7,23,12,16,NA,NA,NA,23,14,15,29,16,22,23,18,18,16,NA,23,32,NA,NA,NA,0,0,0,0,3,0,0,0,11,0,89,NA,NA,NA,NA,NA
"2856",1996-10-26,9,8,2,NA,8,12,11,10,9,0,NA,NA,17,NA,NA,NA,21,14,14,26,16,23,22,17,15,12,NA,22,32,NA,NA,NA,0,0,0,0,48,0,0,0,0,0,450,NA,NA,NA,NA,NA
"2857",1996-10-27,5,8,4,20,10,14,10,8,8,1,23,NA,17,NA,NA,NA,23,15,13,26,16,23,22,17,16,15,28,17,32,NA,NA,NA,0,37,0,0,52,0,0,0,0,0,160,NA,NA,NA,NA,NA
"2858",1996-10-28,7,11,6,22,12,10,10,11,11,6,24,7,18,NA,NA,NA,23,15,18,29,14,22,21,21,16,18,33,NA,33,NA,NA,NA,0,14,0,0,25,0,0,28,1,0,0,10,NA,NA,NA,NA
"2859",1996-10-29,7,8,6,23,9,10,10,11,10,13,24,NA,NA,NA,NA,NA,21,13,21,28,11,20,19,16,13,21,32,24,32,NA,NA,NA,0,94,0,0,5,0,0,11,26,0,0,NA,NA,NA,NA,NA
"2860",1996-10-30,9,7,7,NA,3,9,8,7,6,11,24,10,18,NA,NA,NA,18,12,16,29,13,19,16,16,12,20,33,23,32,NA,NA,NA,0,0,0,0,12,294,0,0,0,0,79,NA,NA,NA,NA,NA
"2861",1996-10-31,4,8,5,24,7,7,5,6,3,9,24,11,NA,NA,NA,NA,16,13,9,31,15,17,17,19,13,18,31,21,34,NA,NA,NA,0,87,0,0,35,40,0,0,23,0,0,NA,NA,NA,NA,NA
"2862",1996-11-01,0,10,2,25,8,7,5,12,11,9,NA,NA,NA,NA,NA,NA,18,14,15,31,16,20,20,18,15,13,33,16,32,NA,NA,NA,0,2,0,0,0,0,0,0,0,90,0,170,NA,NA,NA,NA
"2863",1996-11-02,1,13,2,NA,11,8,8,9,12,6,26,NA,18,NA,NA,NA,21,15,16,29,17,22,21,18,15,16,33,14,32,NA,NA,NA,0,16,0,0,6,0,0,1,0,0,0,109,NA,NA,NA,NA
"2864",1996-11-03,3,13,4,22,14,11,8,11,12,5,27,NA,NA,NA,NA,NA,22,14,11,26,16,21,20,16,15,16,32,19,33,NA,NA,NA,0,85,0,10,186,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2865",1996-11-04,3,11,8,23,11,13,6,9,12,8,NA,12,16,NA,NA,NA,21,14,11,28,15,20,19,18,14,17,32,18,31,NA,NA,NA,5,44,22,0,90,0,4,136,65,80,0,NA,NA,NA,NA,NA
"2866",1996-11-05,4,8,5,NA,9,10,9,9,8,8,NA,12,NA,NA,NA,NA,17,12,18,28,13,19,16,16,14,17,32,NA,32,NA,NA,NA,0,62,0,0,18,0,0,0,1,120,10,NA,NA,NA,NA,NA
"2867",1996-11-06,0,8,0,24,9,8,6,8,6,2,NA,NA,15,NA,NA,NA,16,14,8,28,11,21,16,20,15,13,32,23,33,NA,NA,NA,0,20,0,0,10,0,0,0,55,0,599,NA,NA,NA,NA,NA
"2868",1996-11-07,1,6,0,23,7,8,5,12,10,4,22,5,17,NA,NA,NA,19,12,11,30,11,25,17,17,15,11,NA,15,35,NA,NA,NA,0,188,0,0,2,0,0,8,9,0,0,NA,NA,NA,NA,NA
"2869",1996-11-08,1,3,1,NA,0,10,9,11,6,3,24,10,17,NA,NA,NA,20,10,8,29,11,30,18,16,14,13,34,NA,NA,NA,NA,NA,0,1,4,0,1,0,0,0,2,50,0,71,NA,NA,NA,NA
"2870",1996-11-09,8,5,1,NA,3,12,8,9,4,7,25,11,NA,NA,NA,NA,16,12,11,28,9,33,16,15,10,13,33,20,32,NA,NA,NA,0,2,0,0,84,0,0,0,1,80,0,NA,NA,NA,NA,NA
"2871",1996-11-10,4,5,6,20,3,13,5,8,6,8,NA,12,NA,NA,NA,NA,17,8,10,27,6,32,15,14,9,17,31,23,29,NA,NA,NA,0,83,0,0,86,0,181,10,69,0,0,NA,NA,NA,NA,NA
"2872",1996-11-11,9,4,6,20,-1,10,6,8,7,8,25,12,NA,NA,NA,NA,15,9,13,27,7,29,11,15,11,19,31,16,31,NA,NA,NA,152,60,0,0,34,0,233,2,76,0,0,NA,NA,NA,NA,NA
"2873",1996-11-12,8,6,-1,19,0,10,7,8,6,3,NA,NA,NA,NA,NA,NA,11,10,7,24,8,27,9,12,10,11,33,18,31,NA,NA,NA,139,13,0,10,27,0,21,60,28,0,71,NA,NA,NA,NA,NA
"2874",1996-11-13,6,2,-2,19,2,11,7,8,7,0,24,NA,15,NA,NA,NA,11,9,8,22,9,24,10,13,10,11,NA,12,32,NA,NA,NA,101,20,0,0,0,0,259,340,3,0,71,NA,NA,NA,NA,NA
"2875",1996-11-14,3,-1,-2,19,-2,12,7,8,2,1,NA,2,NA,NA,NA,NA,11,9,7,24,9,22,11,13,9,8,31,13,30,NA,NA,NA,9,0,0,0,0,0,9,46,0,0,0,NA,NA,NA,NA,NA
"2876",1996-11-15,5,-3,-2,18,1,9,4,6,1,-1,25,3,15,NA,NA,NA,10,5,9,24,8,17,9,11,6,7,32,17,31,NA,NA,NA,68,0,0,0,0,0,0,95,0,0,61,NA,NA,NA,NA,NA
"2877",1996-11-16,1,-1,0,18,-2,13,2,4,1,-2,NA,NA,NA,NA,NA,NA,8,4,6,22,8,18,8,7,7,7,32,14,30,NA,NA,NA,82,0,0,10,90,0,0,62,0,0,170,NA,NA,NA,NA,NA
"2878",1996-11-17,0,1,-1,NA,1,12,2,3,2,2,24,2,8,NA,NA,NA,8,5,8,24,7,19,8,12,6,8,31,14,30,NA,NA,NA,32,0,0,0,82,0,0,250,0,110,10,NA,NA,NA,NA,NA
"2879",1996-11-18,0,3,2,15,1,10,4,5,4,1,25,4,12,NA,NA,NA,9,6,12,18,6,19,10,9,7,9,NA,19,31,NA,NA,NA,5,36,0,0,38,0,0,175,11,0,0,NA,NA,NA,NA,NA
"2880",1996-11-19,-1,0,-1,16,-3,11,1,8,0,2,NA,NA,NA,NA,NA,NA,8,6,10,22,6,19,10,17,8,12,30,17,27,NA,NA,NA,0,40,0,0,166,0,6,153,59,0,0,NA,NA,NA,NA,NA
"2881",1996-11-20,8,4,1,17,0,12,7,7,5,5,24,2,NA,NA,NA,NA,12,7,12,23,5,19,11,12,7,12,32,10,28,NA,NA,NA,0,57,0,0,23,0,0,223,35,60,5,NA,NA,NA,NA,NA
"2882",1996-11-21,8,2,-3,19,-1,16,9,10,2,1,NA,5,13,NA,NA,NA,14,7,8,25,6,19,14,20,7,10,30,18,30,NA,NA,NA,0,53,0,0,0,204,0,176,0,0,170,NA,NA,NA,NA,NA
"2883",1996-11-22,9,2,-4,NA,-4,14,9,9,0,-1,24,NA,13,NA,NA,NA,14,8,8,25,5,17,15,12,7,8,31,17,29,NA,NA,NA,0,1,0,0,6,225,11,304,0,0,79,NA,NA,NA,NA,NA
"2884",1996-11-23,8,0,2,19,0,11,10,7,1,2,24,NA,13,NA,NA,NA,13,6,9,25,8,20,14,12,5,6,30,12,NA,NA,NA,NA,0,45,0,0,0,96,1,68,14,40,0,NA,NA,NA,NA,NA
"2885",1996-11-24,7,1,0,19,0,8,7,3,0,2,NA,5,14,NA,NA,NA,13,6,11,25,9,21,12,14,7,9,31,15,28,NA,NA,NA,0,8,0,0,161,0,0,0,76,0,71,NA,NA,NA,NA,NA
"2886",1996-11-25,4,1,0,20,3,8,7,9,3,2,24,NA,16,NA,NA,NA,15,7,7,25,6,26,14,19,11,13,29,19,28,NA,NA,NA,0,98,0,0,16,0,0,233,25,0,0,NA,NA,NA,NA,NA
"2887",1996-11-26,10,0,-3,20,2,8,12,12,6,5,NA,3,NA,NA,NA,NA,14,7,7,27,7,25,18,16,8,12,32,13,30,NA,NA,NA,0,4,0,0,1,0,0,51,3,30,239,NA,NA,NA,NA,NA
"2888",1996-11-27,8,-2,-7,NA,0,14,9,10,2,-3,23,NA,12,NA,NA,NA,17,3,1,28,8,24,18,17,4,9,NA,NA,29,NA,NA,NA,0,0,0,0,1,0,0,152,72,0,41,5,NA,NA,NA,NA
"2889",1996-11-28,3,-2,-4,20,-2,6,6,8,1,-6,24,NA,NA,NA,NA,NA,12,5,2,24,8,21,12,13,5,4,32,17,NA,NA,NA,NA,0,0,0,0,34,0,0,8,19,0,170,NA,NA,NA,NA,NA
"2890",1996-11-29,0,1,-5,NA,-1,11,3,8,1,-4,23,6,17,NA,NA,NA,12,7,2,27,10,20,11,15,12,3,32,15,28,NA,NA,NA,0,87,0,0,41,0,0,8,103,20,30,NA,NA,NA,NA,NA
"2891",1996-11-30,-1,3,-6,15,4,6,3,12,7,-7,24,NA,NA,NA,NA,NA,17,7,0,21,11,19,14,15,10,2,30,12,26,NA,NA,NA,0,37,0,0,8,0,0,62,1,30,10,NA,NA,NA,NA,NA
"2892",1996-12-01,4,1,-7,15,3,4,7,13,5,-10,24,-1,NA,NA,NA,NA,17,9,2,21,11,19,16,14,10,-3,32,11,27,NA,NA,NA,0,17,0,0,5,0,0,44,10,0,0,NA,NA,NA,NA,NA
"2893",1996-12-02,0,6,-5,16,5,8,6,8,6,-7,NA,NA,12,NA,NA,NA,16,9,1,17,11,21,16,13,10,2,29,10,28,NA,NA,NA,0,9,0,0,107,0,0,34,6,0,749,NA,NA,NA,NA,NA
"2894",1996-12-03,0,3,-6,15,3,6,6,5,6,-4,22,-1,12,NA,NA,NA,17,9,4,20,11,22,12,15,10,6,32,13,27,NA,NA,NA,0,79,0,0,48,0,0,48,54,0,51,NA,NA,NA,NA,NA
"2895",1996-12-04,2,4,-2,18,1,6,7,6,6,2,24,0,NA,NA,NA,NA,13,8,6,22,9,21,10,11,8,4,32,12,26,NA,NA,NA,157,2,0,0,0,0,67,42,0,80,0,NA,NA,NA,NA,NA
"2896",1996-12-05,1,2,-8,NA,-1,6,3,6,5,-7,NA,5,8,NA,NA,NA,8,7,0,21,6,21,7,11,8,3,31,NA,27,NA,NA,NA,84,0,0,0,0,0,9,116,16,0,259,20,NA,NA,NA,NA
"2897",1996-12-06,-1,2,-5,12,0,13,2,7,6,-9,23,NA,10,NA,NA,NA,8,7,2,18,4,16,7,11,8,-1,29,12,28,NA,NA,NA,0,0,0,0,0,18,4,220,25,0,61,NA,NA,NA,NA,NA
"2898",1996-12-07,0,4,-2,13,0,7,4,5,3,-7,NA,1,NA,NA,NA,NA,10,6,7,20,6,18,9,9,10,0,31,12,28,NA,NA,NA,10,1,0,0,5,0,30,71,0,0,140,NA,NA,NA,NA,NA
"2899",1996-12-08,0,0,-2,15,1,8,6,6,0,-2,23,NA,10,NA,NA,NA,4,4,10,19,4,21,12,12,1,8,30,12,28,NA,NA,NA,213,0,0,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2900",1996-12-09,0,-1,0,NA,3,7,5,6,0,1,24,1,NA,NA,NA,NA,9,1,9,16,4,24,11,13,1,9,28,14,29,NA,NA,NA,1,0,0,0,1,146,4,0,0,0,61,NA,NA,NA,NA,NA
"2901",1996-12-10,4,-1,-1,14,2,10,3,3,0,2,24,1,5,NA,NA,NA,10,0,10,20,4,24,10,13,1,9,31,13,27,NA,NA,NA,5,0,0,0,0,377,18,0,0,0,0,NA,NA,NA,NA,NA
"2902",1996-12-11,5,-1,-1,14,2,13,6,5,-1,0,NA,4,10,NA,NA,NA,10,0,9,21,4,16,10,14,1,8,30,16,26,NA,NA,NA,35,0,0,0,0,329,98,36,0,0,109,NA,NA,NA,NA,NA
"2903",1996-12-12,8,-1,-1,NA,2,14,6,7,0,-1,24,NA,NA,NA,NA,NA,16,0,9,22,4,17,14,14,4,8,30,17,25,NA,NA,NA,67,0,0,0,4,47,237,12,12,0,0,NA,NA,NA,NA,NA
"2904",1996-12-13,8,-2,-3,15,2,12,10,9,1,1,24,NA,NA,NA,NA,NA,14,4,7,21,6,19,12,17,5,10,30,11,25,NA,NA,NA,1,0,0,0,6,0,112,77,0,0,0,NA,NA,NA,NA,NA
"2905",1996-12-14,8,-4,-3,15,-3,9,8,9,0,3,24,NA,10,NA,NA,NA,13,5,7,22,8,22,13,12,4,12,NA,15,25,NA,NA,NA,0,0,0,0,1,0,0,58,0,0,0,NA,NA,NA,NA,NA
"2906",1996-12-15,4,4,-2,15,-1,9,4,4,-2,3,NA,2,9,NA,NA,NA,12,9,2,21,7,24,9,11,4,14,31,14,25,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2907",1996-12-16,0,2,-1,17,5,9,5,3,3,4,24,3,NA,NA,NA,NA,10,7,4,24,8,22,8,14,7,14,NA,14,26,NA,NA,NA,1,0,0,0,10,0,0,2,6,0,0,NA,NA,NA,NA,NA
"2908",1996-12-17,5,1,-5,NA,4,6,7,6,0,-4,25,7,10,NA,NA,NA,11,5,1,25,8,24,12,21,9,8,32,NA,26,NA,NA,NA,2,0,0,0,13,0,73,107,46,10,61,NA,NA,NA,NA,NA
"2909",1996-12-18,9,2,-9,15,5,6,11,9,6,-7,NA,NA,10,NA,NA,NA,11,8,2,20,8,23,14,15,11,-2,30,17,26,NA,NA,NA,58,10,0,0,19,0,78,32,44,0,3,119,NA,NA,NA,NA
"2910",1996-12-19,4,4,-5,14,7,5,6,7,9,-5,23,NA,9,NA,NA,NA,13,8,8,20,8,21,11,15,11,2,31,9,NA,NA,NA,NA,3,164,0,0,26,0,63,0,17,0,0,NA,0,NA,NA,NA
"2911",1996-12-20,4,-2,-4,13,5,4,6,6,10,-6,24,NA,NA,NA,NA,NA,14,4,10,20,5,21,10,15,12,4,33,10,28,NA,NA,NA,0,0,0,0,0,0,80,4,0,0,0,NA,NA,NA,NA,NA
"2912",1996-12-21,8,-5,-4,14,2,8,8,10,4,1,24,0,9,NA,NA,NA,14,-1,9,21,4,19,10,16,7,9,NA,12,28,NA,NA,NA,0,0,0,0,0,0,160,6,24,0,0,NA,0,NA,NA,NA
"2913",1996-12-22,6,-5,-2,14,1,8,9,7,3,-2,NA,0,14,NA,NA,NA,12,2,8,21,4,19,12,14,5,7,32,11,27,NA,NA,NA,8,0,0,0,0,61,49,15,31,0,89,NA,0,NA,NA,NA
"2914",1996-12-23,5,-4,-5,14,0,10,7,8,-1,-7,24,NA,15,NA,NA,NA,11,0,4,21,3,19,10,14,3,2,32,11,26,NA,NA,NA,8,0,0,0,0,54,51,11,1,0,140,NA,0,NA,NA,NA
"2915",1996-12-24,6,-7,-4,14,-1,6,6,8,-2,-1,24,NA,13,NA,NA,NA,10,-1,16,22,3,21,8,12,-1,9,32,10,24,NA,NA,NA,12,0,0,0,0,0,28,164,1,0,61,NA,0,NA,NA,NA
"2916",1996-12-25,2,-5,1,14,-1,5,3,4,-5,-2,24,-2,14,NA,NA,NA,11,0,10,22,3,21,10,11,0,8,32,15,24,NA,NA,NA,6,0,0,0,0,0,6,101,0,0,71,NA,0,NA,NA,NA
"2917",1996-12-26,-2,-8,-3,15,-4,6,1,3,-5,-4,NA,NA,NA,NA,NA,NA,9,-1,4,23,2,20,9,10,0,7,30,12,24,NA,NA,NA,0,0,0,0,12,0,0,0,0,0,51,NA,NA,NA,NA,NA
"2918",1996-12-27,-5,-8,-4,16,-3,7,0,0,-7,-1,24,NA,11,NA,NA,NA,10,-3,10,22,2,20,8,9,-2,8,29,9,27,NA,NA,NA,0,0,0,0,3,165,0,0,0,0,41,NA,0,NA,NA,NA
"2919",1996-12-28,-4,-10,-4,16,-1,9,0,1,-8,-2,24,-2,NA,NA,NA,NA,4,-4,7,22,3,15,3,8,-4,7,30,16,26,NA,NA,NA,166,0,0,0,0,64,1,1,0,0,0,NA,0,NA,NA,NA
"2920",1996-12-29,2,-10,-3,NA,-4,11,1,4,-9,-1,NA,NA,9,NA,NA,NA,6,3,5,22,1,18,3,8,2,8,NA,12,25,NA,NA,NA,126,8,0,0,12,0,41,1,2,0,0,NA,NA,NA,NA,NA
"2921",1996-12-30,4,-5,-1,16,-2,11,3,0,-5,-1,24,-2,11,NA,NA,NA,7,0,3,23,-3,20,6,9,2,6,NA,14,25,NA,NA,NA,36,0,0,0,6,0,10,4,2,0,0,NA,0,NA,NA,NA
"2922",1996-12-31,3,-11,-2,NA,-5,12,1,1,-7,2,24,0,11,NA,NA,NA,12,-5,1,22,-2,18,4,5,-5,8,NA,14,25,NA,NA,NA,1,0,29,0,0,2,138,148,0,0,0,NA,0,NA,NA,NA
"2923",1997-01-01,3,-12,-10,16,-5,13,2,1,-12,-8,24,1,11,NA,NA,NA,9,-7,-2,24,-1,19,5,7,-7,8,30,12,26,NA,NA,NA,137,0,0,0,0,2,0,243,0,110,0,NA,0,0,NA,NA
"2924",1997-01-02,2,-15,-11,NA,-6,14,2,1,-9,-10,NA,NA,13,NA,NA,NA,10,-8,-1,22,0,19,6,7,-5,-6,29,16,24,NA,NA,NA,44,0,0,0,0,44,108,172,0,0,0,NA,0,3,NA,NA
"2925",1997-01-03,1,-12,-9,NA,-5,14,1,3,-8,-10,23,-1,NA,NA,NA,NA,7,-5,0,17,0,19,4,8,-4,-2,31,11,25,NA,NA,NA,10,0,0,79,0,93,4,340,0,0,0,NA,0,0,NA,NA
"2926",1997-01-04,-1,-5,-8,16,-2,10,0,4,-4,-10,23,NA,12,NA,NA,NA,6,-3,-2,19,1,19,6,8,-3,1,31,9,24,NA,NA,NA,0,0,49,15,2,0,1,7,0,0,0,NA,0,0,NA,NA
